"SETID","UM_CAMPUS","UM_CAMPUS_DESCR","UM_VP","UM_VP_DESCR","UM_COLLEGE","UM_COLLEGE_DESCR","UM_ZDEPTID","UM_ZDEPTID_DESCR","DEPTID","DESCR","LOCATION"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0186","CLA Administration","12013","CLA Graduate Programs","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0186","CLA Administration","10934","CLA Diversity, Equity/Incl","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0187","CLA African Amer & Afr Studies","10947","African-Amer & African Studies","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0188","CLA American Indian Studies","10948","American Indian Studies","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0189","CLA American Studies","10949","American Studies","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0190","CLA Anthropology","10950","Anthropology","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0518","CLA Appl/Translational Sensory","12157","Appl/Translational Sensory Sci","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0191","CLA Art","10952","Nash Gallery","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0191","CLA Art","10951","Art Department","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0192","CLA Art History","10953","Art History","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0193","CLA Asian & Middle Eastern Stu","10954","Asian & Middle Eastern Studies","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0222","CLA Austrian Studies, Ctr for","11003","Austrian Studies, Center for","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0194","CLA Chicano & Latino Studies","10955","Chicano & Latino Studies","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0465","CLA Fiscal Administration","10929","CLA Financial Services Teams","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0465","CLA Fiscal Administration","10927","CLA Fiscal Administration","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0201","CLA French & Italian","10962","French & Italian","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0202","CLA Gender, Women & Sexuality","10963","Gender, Women & Sexuality","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0203","CLA Geog, Environment &Society","10964","Geography,Environment,Society","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0203","CLA Geog, Environment &Society","10965","Masters of Geographic Info Sci","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0204","CLA German/Nordic/Slavic/Dutch","10967","German, Nordic, Slavic & Dutch","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0204","CLA German/Nordic/Slavic/Dutch","12077","Slavic Languages & Literatures","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0206","CLA Global Studies Institute","11959","Student Proj Amity Amg Nations","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0206","CLA Global Studies Institute","10971","Global Studies Department","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0206","CLA Global Studies Institute","10974","Human Rights Program","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0206","CLA Global Studies Institute","10972","German & European Studies, Ctr","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0205","CLA History","10968","History Department","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0205","CLA History","10970","Early Modern History, Ctr for","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0443","CLA Holocaust/Genocide Studies","10969","Holocaust & Genocide, Ctr for","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0208","CLA Hubbard Schl Jrnl/MassComm","10977","New Media Studies, Inst for","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0208","CLA Hubbard Schl Jrnl/MassComm","10979","Silha Center","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0208","CLA Hubbard Schl Jrnl/MassComm","10978","MN Journalism Center","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0208","CLA Hubbard Schl Jrnl/MassComm","10976","Hubbard Schl Journal/Mass Comm","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0462","CLA Human Resources","10930","CLA Human Resources","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0220","CLA Immigration Hist Rsrch Ctr","10998","Immigration Hist Research Ctr","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0211","CLA Political Science","10985","Political Psych, Center for","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0211","CLA Political Science","10984","Political Science Department","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0224","CLA Premodern Studies, Ctr for","11002","Premodern Studies, Center for","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0212","CLA Psychology","10986","Psychology","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0553","CLA Race Indig Disab Gend/Sex","10973","Race Indig Disab Gend/Sex St,C","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0213","CLA Sociology","10987","Sociology","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0214","CLA Spanish & Portuguese","10988","Spanish & Portuguese Studies","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0215","CLA Speech, Language, Hearing","10989","Speech-Language-Hearg Sci Dept","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0215","CLA Speech, Language, Hearing","10990","Speech-Lang-Hearing Clinic","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0216","CLA Statistics, School of","10991","Statistics, School of","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0466","CLA Tech Innov Svcs","10945","LibArt Tech Innov Svcs","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0466","CLA Tech Innov Svcs","10946","CLA Academic Technologies","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0217","CLA Theatre Arts & Dance","10992","Theatre Arts & Dance Dept","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0217","CLA Theatre Arts & Dance","10993","University Theatre","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0195","CLA Classical/Near Eastern R/C","10956","Classical/Near Eastern Rel/Cul","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0197","CLA Communication Studies","10958","Communication Studies","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0198","CLA Cultural Stdy & Comp Lit","10959","Cultural Studies & Comp Lit","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0199","CLA Economics","10960","Economics","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0200","CLA English Languages & Lit","10961","Eng Languages & Literature","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0464","CLA Institutional Advancement","10941","CLA OIA Development","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0464","CLA Institutional Advancement","10942","CLA OIA Communications","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0221","CLA Jewish Studies, Center for","11001","Jewish Studies, Center for","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0418","CLA Language Ctr","10935","CLA Language Center","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0196","CLA Liberal Arts EngagementHub","10957","Liberal Arts Engagement Hub","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0207","CLA Linguistics, Institute of","10975","Linguistics, Institute of","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0209","CLA Music","10981","Marching & Athletic Bands","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0209","CLA Music","10980","Music, School of","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0210","CLA Philosophy","10982","Philosophy Department","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCLA","LIBERAL ARTS, COLLEGE OF","Z0219","CLA Philosophy of Science, Ctr","10996","Philosophy of Science, Ctr for","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0482","Libraries Administrative Svcs","10013","Library Facilities & Ops Mgmt","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0482","Libraries Administrative Svcs","10022","Archives & Special Collections","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0482","Libraries Administrative Svcs","10029","Lib Communications Office","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0482","Libraries Administrative Svcs","10012","University Librarian, Ofc of","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0482","Libraries Administrative Svcs","10028","Lib Development Office","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0482","Libraries Administrative Svcs","10027","Library Human Resources","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0482","Libraries Administrative Svcs","10017","Lib Information Technology","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0481","Libraries Content/Collections","10016","Library Collections Mgmt Ofc","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0484","Libraries Research","10031","Wangensteen Library","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0484","Libraries Research","10021","Lib Arts & Humanities","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0484","Libraries Research","10015","Health Science Libraries","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0484","Libraries Research","10020","Lib Science, Ag, & Eng","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0484","Libraries Research","10014","Lib Open Research & Publishing","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0484","Libraries Research","10024","Lib Social Sciences","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0484","Libraries Research","10019","Lib Research","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0556","Libraries Student Success","10026","Lib Access & Info Svcs","STPAUL"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0556","Libraries Student Success","10039","Tutoring/Academic Success Ctr","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0556","Libraries Student Success","10023","Lib Engagement Outreach & Comm","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0556","Libraries Student Success","10025","Lib Student Success","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TLIB","LIBRARIES, UNIVERSITY","Z0308","Minitex","10018","Minitex","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0243","CSOM Global Institute","11283","CSOM Global Institute","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0243","CSOM Global Institute","11285","CSOM Global MBA Programs","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0243","CSOM Global Institute","11284","CSOM Global DBA Programs","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0511","CSOM Human Rsrc/Labor Studies","11267","CSOM Labor Education Svcs","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0511","CSOM Human Rsrc/Labor Studies","11268","CSOM Work & Organizations","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0511","CSOM Human Rsrc/Labor Studies","11294","CSOM M-HRIR Program","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0225","CSOM Administration","11255","CSOM Communications","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0225","CSOM Administration","11252","CSOM Dean, Office of the","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0225","CSOM Administration","11263","CSOM Faculty Support Admin","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0242","CSOM Executive Education","11282","CSOM Executive Education","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0509","CSOM Finance","11265","CSOM Finance & Insurance","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0510","CSOM Information/Decision Sci","11266","CSOM Information &Decision Sci","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0510","CSOM Information/Decision Sci","11277","CSOM MIS Research Center","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0510","CSOM Information/Decision Sci","11279","CSOM MIS Quarterly","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0507","CSOM Institutional Advancement","11253","CSOM Individual Giving","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0507","CSOM Institutional Advancement","11254","CSOM Corporate/Alumni Relatns","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0470","CSOM Interdisiplinary Centers","11256","CSOM DiversityEquity/Inclusion","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0470","CSOM Interdisiplinary Centers","11276","CSOM Business Advance Health","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0471","CSOM Operations","11262","CSOM Information Technology","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0471","CSOM Operations","11259","CSOM Building Services","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0471","CSOM Operations","11260","CSOM Financial Services","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0471","CSOM Operations","11261","CSOM Human Resources","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0516","CSOM PhD Programs","11298","CSOM PhD-Mgmt Program","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0234","CSOM Strategic Mgmt & Entrepre","11272","CSOM Holmes Ctr for Entreprshp","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0234","CSOM Strategic Mgmt & Entrepre","11271","CSOM Strategic Mgmt & Entrepre","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0513","CSOM Supply Chain & Operations","11275","CSOM Juran Center in Quality","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0513","CSOM Supply Chain & Operations","11270","CSOM Supply Chain & Operations","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0514","CSOM Undergraduate Program","11286","CSOM Undergraduate Admin","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0514","CSOM Undergraduate Program","11287","CSOM Undergrad Career Ctr","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0508","CSOM Accounting","11264","CSOM Accounting Department","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0515","CSOM MBA/MS Programs","11288","CSOM MBA & GBCC Admin","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0515","CSOM MBA/MS Programs","11296","CSOM MS Finance","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","TEVP","ACADEMIC AFFAIRS/PROVOST,SR VP","TCSM","MGMT, CURTIS L CARLSON SCH OF","Z0515","CSOM MBA/MS Programs","11295","CSOM MBA Grad Bus Career Ctr","TCWESTBANK"
